ticker,company_name,skip,category,monthly_page_url,adapter_note,updated_at,css_selector,link_text_pattern,link_href_pattern,type,format
8227,しまむら,False,active,https://www.shimamura.gr.jp/ir/sales/,"自動生成。ページ: https://www.shimamura.gr.jp/ir/sales/ / リンク13件検出 / text=月度, href=getsuzi手動補正",2026-03-16,,\d+月度,getsuzi\d+\.pdf,scrape_links,v2
8230,はせがわ,False,active,https://corp.hasegawa.jp/ir/,eIRシステム（動的ロード）。URL: https://corp.hasegawa.jp/ir/,2026-03-16T20:26:36+09:00,,,,eir_api,v2
8233,高島屋,False,active,https://www.takashimaya.co.jp/corp/ir/eigyou/index.html,自動生成。ページ: https://www.takashimaya.co.jp/corp/ir/eigyou/index.html / リンク303件検出,2026-03-16,,,/base/corp.*\.(pdf),scrape_links,v2
8237,松屋,True,tdnet_migrated,https://www.matsuya.com/corp/ir/monthly-highlight/,TDnet 経由に移行 (2026-04-24): 自社 IR 月次ページ不在のため,2026-04-24,,,/corp/ir/monthly\-highlight/.*\.(pdf),scrape_links,v2
8242,エイチ・ツー・オー　リテイリング,False,active,https://www.h2o-retailing.co.jp/ja/ir/library/monthly.html,月次売上速報PDF。月次一覧ページ。link_href_pattern=monthly/main。,2026-03-17,,,monthly/main,scrape_links,v2
8244,近鉄百貨店,False,active,https://www.d-kintetsu.co.jp/corporate/ir/finance/recent_results.html,近鉄百貨店月次。ltp=None,2026-03-24,,,.*\.(pdf|xlsx|xls),scrape_links,v2
8252,丸井グループ,False,active,https://www.0101maruigroup.co.jp/ir/lib/monthly.html,自動生成。ページ: https://www.0101maruigroup.co.jp/ir/lib/monthly.html / リンク118件検出,2026-03-16,,,.*\.(pdf),scrape_links,v2
8253,クレディセゾン,False,active,https://corporate.saisoncard.co.jp/ir/monthly_report/,SPA/JavaScriptレンダリング。静的HTMLにコンテンツなし。URL: https://corporate.saisoncard.co.jp/ir/monthly_report/,2026-03-16,,,/ir/monthly_report/.*\.(pdf),scrape_links,v2
8254,さいか屋,True,excluded,https://www.saikaya.co.jp/company/news_release,ddg_search: さいか屋 月足チャート | みずほ証券,2026-04-05T14:21:39.966406+09:00,,,,,v2
8255,アクシアル リテイリング,True,tdnet_migrated,http://www.axial-r.com/ir/monthly/,TDnet 経由に移行 (2026-04-24): 自社 IR 月次ページ不在のため,2026-04-24,,,.*\.(pdf|xlsx|xls),,v2
8260,(株)井筒屋,False,active,https://corp.izutsuya.co.jp/ir/businessplan/,自動生成。ページ: https://corp.izutsuya.co.jp/ir/businessplan/ / リンク44件検出,2026-03-16,,,.*\.(pdf),scrape_links,v2
8267,イオン,False,active,http://www.aeon.info/ir/library/monthly/,eIRシステム（動的ロード）。URL: http://www.aeon.info/ir/library/monthly/,2026-03-16T20:32:34+09:00,,,,eir_api,v2
8273,イズミ,False,active,https://www.izumi.co.jp/ir/finance/monthly/,年度別PDFリンクが静的HTMLに存在。最新年度のPDFが年次更新される形式。URL: /corp/ir/pdf/backnumber/{YYYY}.pdf,2026-03-16,,月次推移表_\d{4},/corp/ir/pdf/backnumber/\d{4}\.pdf,scrape_links,v2
8276,平和堂,False,active,http://www.heiwado.jp/ir/sales/,サブページ踏み込み3件検出 best=http://www.heiwado.jp/assets/img/pages/ir/sales/monthly/pdf_sales.pdf?ts=1776733958990,2026-04-21,,月次|売上,.*\.(pdf|xlsx|xls),scrape_links,v2
8278,フジ,False,active,https://www.the-fuji.com/company/ir/monthly/,HTML表に月次データ検出。table_selector要調整,2026-04-21,,,.*\.(pdf|xlsx|xls),html_table,v2
8279,オークワ,True,excluded,,,,,,,scrape_links,v2
8281,ゼビオホールディングス,False,active,http://www.xebio.co.jp/ir/monthly/,自動生成。ページ: http://www.xebio.co.jp/ir/monthly/ / リンク26件検出,2026-03-16,,,/wp\-content/uploads.*\.(pdf),scrape_links,v2
8282,ケーズホールディングス,True,error,https://www.ksdenki.co.jp/ir/library/monthlyinfo/,error: timeout,2026-04-12,,,.*\.pdf,,v2
8287,,True,excluded,,物理削除済み・論理削除扱い（BC突合保持）,2026-04-11,,,,,v2
8289,Ｏｌｙｍｐｉｃグループ,False,active,http://www.olympic-corp.co.jp/ir/sales/,HTML表に月次データ検出。table_selector要調整,2026-04-21,,,/common.*\.(pdf),html_table,v2
8306,三菱ＵＦＪフィナンシャル・グループ,False,active,"https://stockevents.app/jp/stock/8306.TSE/dividends#:~:text=%E4%B8%89%E8%8F%B1UFJ%E3%83%95%E3%82%A3%E3%83%8A%E3%83%B3%E3%82%B7%E3%83%A3%E3%83%AB%E3%83%BB%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97%20(8306.TSE)%20%E3%81%AF%E5%8D%8A%E6%9C%9F,12%E6%9C%88%2004%2C%202026%E3%81%A7%E3%81%99%E3%80%82",HTML表に月次データ検出。table_selector要調整,2026-04-21,,PDF,/dam/ir/fs/2025/pdf.*\.(pdf),html_table,v2
8316,三井住友フィナンシャルグループ,True,excluded,https://www.smfg.co.jp/,物理削除済み・論理削除扱い（BC突合保持）,2026-04-11,,,,,v2
8508,Ｊトラスト,True,excluded,http://www.jt-corp.co.jp/ir/library/monthly_data/,物理削除済み・論理削除扱い（BC突合保持）,2026-04-11,,,,,v2
8511,日本証券金融,False,active,http://www.jsf.co.jp/ir/monthly/,自動生成。ページ: http://www.jsf.co.jp/ir/monthly/ / リンク21件検出,2026-03-16,,,.*\.(pdf),scrape_links,v2
8515,アイフル,False,active,https://www.aiful.co.jp/group/ir/finance/monthly_data.html,自動生成。ページ: https://www.aiful.co.jp/group/ir/finance/monthly_data.html / リンク29件検出,2026-03-16,,,/group.*\.(pdf),scrape_links,v2
8566,リコーリース,True,excluded,https://www.r-lease.co.jp/,excluded (2026-04-24): 月次開示無し,2026-04-24,,,,,v2
8570,イオンフィナンシャルサービス,False,active,http://www.aeonfinancial.co.jp/ir/monthly/,自動生成。ページ: http://www.aeonfinancial.co.jp/ir/monthly/ / リンク9件検出,2026-03-16,,,/\-/media/AeonGroup/Aeonfinancial/Files.*\.(pdf),scrape_links,v2
8572,アコム,False,active,http://www.acom.co.jp/ir/monthly/,月次PDFリンク7件検出 best=https://pdf.irpocket.com/C8572/ikpa/RWSZ/AmNH.pdf,2026-04-21,,PDF,.*\.(pdf),scrape_links,v2
8604,野村ホールディングス,False,excluded,https://www.nomuraholdings.com/investor/monthly/,月次ページ発見（サブページ）: https://www.nomuraholdings.com/en/index.html,2026-04-12,,,.*\.(pdf|xlsx|xls),scrape_links,v2
8613,丸三証券,True,skip,,丸三証券,2026-03-16T19:20:37+09:00,,,,skip,v2
8614,,True,excluded,https://www.matsui.co.jp/company/ir/disclosure/business/,物理削除済み・論理削除扱い（BC突合保持）,2026-04-11,,,,,v2
8622,水戸証券,True,skip,,水戸証券,2026-03-16T19:20:37+09:00,,,,skip,v2
8624,いちよし証券,True,excluded,https://www.ichiyoshi.co.jp/stockholder,excluded (2026-04-24): 月次開示無し,2026-04-24,,,,,v2
8628,松井証券,False,active,https://www.matsui.co.jp/company/ir/disclosure/business/,自動生成。ページ: https://www.matsui.co.jp/company/ir/disclosure/business/ / リンク5件検出,2026-03-16,,,/company.*\.(pdf|xls),scrape_links,v2
8630,ＳＯＭＰＯホールディングス,False,active,http://www.sompo-hd.com/ir/financial/monthly.html,自動生成。ページ: http://www.sompo-hd.com/ir/financial/monthly.html / リンク12件検出,2026-03-16,,月次|PDF,/\-/media/hd/files/doc/pdf/e_seiseki.*\.(pdf),scrape_links,v2
8698,マネックスグループ,True,error,https://www.monexgroup.jp/jp/investor/finance/global.html,error: timeout,2026-04-21,,,revenues_mg_monthly|.*\.(pdf|xlsx|xls),,v2
8700,丸八証券,True,skip,,丸八証券,2026-03-16T19:20:37+09:00,,,,skip,v2
8704,トレイダーズホールディングス,False,active,https://www.tradershd.com/ir/,eIRシステム検出。コード=8704,2026-04-21,,,.*\.(pdf|xlsx|xls),eir_api,v2
8706,極東証券,True,eir_spa,,IRサイトのkaishai情報はeir-parts.netのJavaScript動的ロード（setParts相当）。月次売買実績の開示自体も確認できず。,2026-03-15,,,,,v1
8707,,True,excluded,,物理削除済み・論理削除扱い（BC突合保持）,2026-04-11,,,,,v2
8708,アイザワ証券グループ,True,skip,,アイザワ証券グループ,2026-03-16T19:20:37+09:00,,,,skip,v2
8725,MS&ADインシュアランスグループHD,False,excluded,https://www.ms-ad-hd.com/ja/ir/financial/monthly.html,月次PDFリンク22件検出 best=https://www.ms-ad-hd.com/ja/ir/financial/monthly/main/01/teaserItems1/00/linkList/0/link/2025_monthlydata_jp.xlsx,2026-04-12,,,monthlydata.*\.(xlsx|pdf)|.*monthly.*\.(xlsx|pdf),scrape_links,v2
8732,,True,excluded,,物理削除済み・論理削除扱い（BC突合保持）,2026-04-11,,,,,v2
8739,スパークス・グループ,False,active,https://www.sparx.jp/ir/data/,eIRシステム（動的ロード）。URL: https://www.sparx.jp/ir/data/,2026-03-16T19:13:46+09:00,,,,eir_api,v2
8742,小林洋行,False,active,https://www.kobayashiyoko.com/news/,小林洋行月次。fl=False（PDF-lhpミス修正）,2026-03-24,,,/upfile/\d+_\d+\.pdf,scrape_links,v2
8766,東京海上ホールディングス,False,active,http://www.tokiomarinehd.com/ir/financial/monthly.html,自動生成。ページ: http://www.tokiomarinehd.com/ir/financial/monthly.html / リンク10件検出,2026-03-16,,\d{4},/ir/financial/sd214a00000018v9\-att.*\.(xls),scrape_links,v2
8798,アドバンスクリエイト,False,active,http://www.advancecreate.co.jp/ir/monthly_report/,ダウンロードリンクなし(no_links)。URL: http://www.advancecreate.co.jp/ir/monthly_report/,2026-03-16,,月次|月報,.*\.pdf,scrape_links,v2
8801,三井不動産,False,active,https://www.mitsuifudosan.co.jp/corporate/ir/library/,自動生成。ページ: https://www.mitsuifudosan.co.jp/corporate/ir/library/ / リンク812件検出,2026-03-16,,,/corporate.*\.(pdf|xls|xlsx),scrape_links,v2
8848,レオパレス２１,False,active,http://www.leopalace21.co.jp/ir/finance/monthly/index.html,月次PDFリンク1件検出 best=http://www.leopalace21.co.jp/ir/finance/monthly/xls/dl_2025.xls,2026-04-21,,,/ir/finance/monthly/xls/dl_\d{4}\.xls,scrape_links,v2
8975,いちごオフィスリート投資法人,True,excluded,https://www.japan-reit.com/meigara/8975/release/,excluded (2026-04-24): REIT,2026-04-24,,,,html_table,v2
9001,東武鉄道,False,active,https://www.tobu.co.jp/ir/irMonth/,JS動的ページ。Playwright必須。月次営業概況PDFを取得,2026-03-17,,月次,monthly_financial_results|cms-pdf,scrape_links,v2
9003,相鉄ホールディングス,False,active,https://www.sotetsu.co.jp/ir/financial/monthly/,JS動的ページ。Playwright必須。月次営業概況PDFを取得,2026-03-17,,月次,eir-parts.net/doc/9003/,scrape_links,v2
9005,東急,False,active,https://www.tokyu.co.jp/ir/monthly/,月次PDFリンク8件検出 best=https://www.tokyu.co.jp/ja/ir/main/01/teaserItems2/08/linkList/0/link/Medium-term%20Management%20Plan_j2.pdf,2026-04-12,,,.*monthly.*\.(pdf|xlsx|xls)|.*月次.*\.(pdf|xlsx|xls),scrape_links,v2
9006,京浜急行電鉄,False,active,http://www.keikyu.co.jp/ir/library/railroad.html,eIRシステム（動的ロード）。URL: http://www.keikyu.co.jp/ir/library/railroad.html,2026-03-16T19:13:46+09:00,,,,eir_api,v2
9008,京王電鉄,False,active,http://www.keio.co.jp/company/stockholder/finance/monthly_report/,月次PDFリンク11件検出 best=https://contents.xj-storage.jp/xcontents/AS01800/41db4b1c/a295/4df2/b9c3/4cbed79d6362/20260325104242038s.pdf,2026-04-21,,PDF,/assets/pdf/company/sustainability/esg\-data\.pdf,scrape_links,v2
9009,京成電鉄,False,active,https://new-www.keisei.co.jp/keisei/ir/financial/monthly.html,月次PDFリンク9件検出 best=https://new-www.keisei.co.jp/keisei/ir/financial/dl/monthly/2025.pdf?02,2026-03-16,,,,scrape_links,v2
9020,東日本旅客鉄道,False,active,https://www.jreast.co.jp/investor/monthly/,URL自体が月次ページだがコンテンツ未検出（JS遅延/SPA疑い）。要手動確認,2026-04-12,,,.*\.pdf,html_table,v2
9021,西日本旅客鉄道,False,active,http://www.westjr.co.jp/company/ir/finance/monthly/,自動生成。ページ: http://www.westjr.co.jp/company/ir/finance/monthly/ / リンク30件検出,2026-03-16,,,.*\.(pdf),scrape_links,v2
9024,西武ホールディングス,False,active,http://www.seibuholdings.co.jp/ir/ir_material/monthly/,eIRシステム（動的ロード）。URL: http://www.seibuholdings.co.jp/ir/ir_material/monthly/,2026-03-16T20:26:36+09:00,,月次|データ,.*\.(pdf|xlsx|xls),scrape_links,v2
9031,西日本鉄道,False,active,http://www.nishitetsu.co.jp/ir/monthly/,月次PDFリンク45件検出 best=http://www.nishitetsu.co.jp/ja/ir/i_news/i_news20260331/main/0/link/260331.pdf,2026-04-21,,,.*\.(pdf),scrape_links,v2
9041,近鉄グループホールディングス,False,active,https://www.kintetsu-g-hd.co.jp/ir/tsukijieigyougaikyou/,自動生成。ページ: https://www.kintetsu-g-hd.co.jp/ir/tsukijieigyougaikyou/ / リンク12件検出,2026-03-16,,,.*\.(pdf),scrape_links,v2
9042,阪急阪神ホールディングス,False,active,https://www.hankyu-hanshin.co.jp/ir/library/monthly/,自動生成。ページ: https://www.hankyu-hanshin.co.jp/ir/library/monthly/ / リンク340件検出,2026-03-16,,,.*\.(pdf),scrape_links,v2
9044,南海電気鉄道,False,active,http://www.nankai.co.jp/ir/library/monthly_report,月次営業概況PDF。pattern: /monthly_report/pdf/{YYMM}_getsuji.pdf,2026-03-17,,,monthly_report/pdf,scrape_links,v2
9045,京阪ホールディングス,False,active,https://www.keihan-holdings.co.jp/corporate/ir/library/monthly-report.html,自動生成。ページ: https://www.keihan-holdings.co.jp/corporate/ir/library/monthly-report.html / リンク8件検出,2026-03-16,,月次|PDF,/corporate/ir/library/pdf.*\.(pdf),scrape_links,v2
9048,名古屋鉄道,False,active,http://www.meitetsu.co.jp/ir/monthly/,名古屋鉄道月次。playwright追加+lhpの年固定除去,2026-03-24,,\d{4},__icsFiles/afieldfile/.*\.(pdf),scrape_links,v2
9064,ヤマトホールディングス,False,active,https://www.yamato-hd.co.jp/investors/financials/monthlydata/,月次ページ発見（サブページ）: https://www.yamato-hd.co.jp/investors/financials/monthlydata/#header,2026-04-12,,,.*\.(pdf|xlsx|xls|html),scrape_links,v2
9076,セイノーホールディングス,True,error,https://info.monex.co.jp/help/invest/calendar.html,"error: Page.goto: net::ERR_CONNECTION_RESET at https://info.monex.co.jp/help/invest/calendar.html
Call log:
  - navigating to ""https://info.monex.co.jp/help/invest/calendar.html"", waiting until ""load""
",2026-04-21,,,/seino/media/pdf\-lib/shd/ir/account\-settlement.*\.(pdf),,v2
9142,九州旅客鉄道,False,active,https://www.jrkyushu.co.jp/company/ir/finance/monthly/,自動生成。ページ: https://www.jrkyushu.co.jp/company/ir/finance/monthly/ / リンク18件検出,2026-03-16,,,/company.*\.(pdf),scrape_links,v2
9143,ＳＧホールディングス,False,active,http://www.sg-hldgs.co.jp/ir/library/delivery/,eIRシステム検出。コード=9143,2026-04-21,,,,eir_api,v2
9163,ナレルグループ,True,no_links_confirmed,https://nareru-group.co.jp/ir/indicator,月次ページリンク 3 件検出、サブページ踏み込み後にDLリンク無し（best=https://shikiho.toyokeizai.net/news/search/category?query=%E6%9C%88%E6%AC%A1%E5%A0%B1%E5%91%8A%E6%9B%B8%E9%80%9F%E5%A0%B1）,2026-04-21,,,/wordpress/wp\-content/uploads/FISCO/nareru_group\d{6}22\.pdf,,v2
9166,ＧＥＮＤＡ,False,active,https://genda.jp/ir/monthly/,月次PDFリンク2件検出 best=https://genda.jp/wp-content/uploads/2023/11/GENDAグループ店舗展開進捗レポート_2311.pdf,2026-04-21,,\d{4},/wp\-content/uploads/2023/11/GENDAグループ店舗展開進捗レポート_2311\.pdf,scrape_links,v2
9201,日本航空,True,error,https://www.jal.com/ja/safety/data_monthly_trans/,error: timeout,2026-04-12,,,.*\.pdf,,v2
9202,ＡＮＡホールディングス,False,active,http://www.anahd.co.jp/ir/monthly/,月次PDFリンク3件検出 best=http://www.anahd.co.jp/group/investors/management/pdf/value_creation_roadmap_2030.pdf,2026-04-21,,PDF,/group/csr/data/pdf/esg\.pdf,scrape_links,v2
9204,スカイマーク,False,active,https://www.skymark.co.jp/ja/company/traffic_and_capacity_statistics/,月次ページ発見（サブページ）: https://www.skymark.co.jp/ja/company/traffic_and_capacity_statistics/,2026-03-16,,,,scrape_links,v2
9206,スターフライヤー,True,tdnet_migrated,https://www.starflyer.jp/starflyer/ir/traffic_figures/,TDnet 経由に移行 (2026-04-24): 自社 IR 月次ページ不在のため,2026-04-24,,,.*\.(pdf|xlsx|xls),html_table,v2
9223,ＡＳＮＯＶＡ,False,active,https://www.asnova.co.jp/ir/,eIRシステム（動的ロード）。URL: https://www.asnova.co.jp/ir/,2026-03-16T19:13:46+09:00,,,,eir_api,v2
9259,タカヨシホールディングス,True,excluded,https://takayoshi-inc.com/ir/,excluded (2026-04-24): 月次開示停止,2026-04-24,,,,,v2
9262,シルバーライフ,False,active,https://www.silver-life.co.jp/ir/index.html,月次PDFリンク2件検出 best=https://contents.xj-storage.jp/xcontents/AS71108/1700289f/7acc/49e0/b7e2/cd238c27ba03/20260413093807899s.pdf,2026-04-21,,月次,xcontents,scrape_links,v2
9279,ギフトホールディングス,False,active,https://www.gift-group.co.jp/ir/library/04,ギフトHD月次。fl=False（PDF-lhpミス修正）,2026-03-24,,,.*\.(pdf),scrape_links,v2
9327,イー・ロジット,True,excluded,https://www.e-logit.com/ir/monthly/,excluded (2026-04-24): 月次開示停止,2026-04-24,,,.*\.(pdf|xlsx|xls),,v2
9412,(株)スカパーＪＳＡＴホールディングス,False,active,https://www.skyperfectjsat.space/ir/financial_data/month_count,eIRシステム検出。コード=9412,2026-04-21,,,,eir_api,v2
9513,電源開発,False,active,http://www.jpower.co.jp/ir/,月次PDFリンク1件検出 best=http://www.jpower.co.jp/ir/pdf/monthly/2602.pdf,2026-04-21,,,/ir/pdf/monthly/.*\.(pdf)|monthly.*\.(pdf),scrape_links,v2
9517,イーレックス,False,active,https://www.erex.co.jp/ir/library/monthly/,eIRシステム検出。コード=9517,2026-04-21,,月次|売上|電力|取扱,.*\.(pdf|xlsx|xls),eir_api,v2
9543,静岡ガス,True,excluded,https://ir.shizuokagas.co.jp/ja/ir/Library.html,物理削除済み・論理削除扱い（BC突合保持）,2026-04-11,,,,,v2
9601,松竹,False,active,https://www.shochiku.co.jp/company/ir/,自動生成。ページ: https://www.shochiku.co.jp/company/ir/ / リンク5件検出,2026-03-16,,,/wp\-content/uploads.*\.(pdf),scrape_links,v2
9602,東宝,False,active,https://www.toho.co.jp/company/ir/list.html,自動生成。ページ: https://www.toho.co.jp/company/ir/list.html / リンク58件検出,2026-03-16,,PDF,/xcontents/AS05040.*\.(pdf),scrape_links,v2
9603,エイチ・アイ・エス,False,active,https://www.his.co.jp/ir/monthly-report/,HTML表に月次データ検出。table_selector要調整,2026-04-21,,,.*\.(pdf|xlsx|xls),html_table,v2
9605,東映,False,active,https://www.toei.co.jp/ir/monthly/,月次PDFリンク3件検出 best=https://www.toei.co.jp/ir/library/integration/__icsFiles/afieldfile/2025/12/19/TOEI_IR_2025_hi.pdf,2026-04-21,,,/ir.*\.(pdf),scrape_links,v2
9616,共立メンテナンス,False,active,https://corp.kyoritsugroup.co.jp/ir/monthly/,月次PDFリンク5件検出 best=https://corp.kyoritsugroup.co.jp/Portals/0/pdf/securityservicessign.pdf,2026-04-21,,,.*\.(pdf),scrape_links,v2
9627,アインホールディングス,False,active,https://www.ainj.co.jp/ir/monthly/,eIRシステム検出。コード=9627,2026-04-21,,,.*\.(pdf),eir_api,v2
9706,日本空港ビルデング,False,active,https://www.tokyo-airport-bldg.co.jp/ir/index.html,自動生成。ページ: https://www.tokyo-airport-bldg.co.jp/ir/index.html / リンク10件検出,2026-03-16,,,/files/ir.*\.(pdf),scrape_links,v2
9726,ＫＮＴ－ＣＴホールディングス,False,active,https://www.kntcthd.co.jp/ja/ir/library/monthly_report/2025.html,自動生成。ページ: https://www.kntcthd.co.jp/ja/ir/library/monthly_report/2025.html / リンク20件検出,2026-03-16,,PDF,/files/ja/ir/library/monthly_report.*\.(pdf),scrape_links,v2
9744,(株)メイテックグループホールディングス,False,active,https://www.meitecgroup-holdings.com/ja/ir.html,自動生成。ページ: https://www.meitecgroup-holdings.com/ja/ir.html / リンク19件検出,2026-03-16,,,.*\.(pdf),scrape_links,v2
9828,Genki Global Dining Concepts,False,active,https://www.genkisushi.co.jp/ir/monthly/,eIRシステム検出。コード=9828,2026-04-21,,,.*\.(pdf|xlsx|xls),eir_api,v2
9830,トラスコ中山,False,active,http://www.trusco.co.jp/ir/financial/monthly/,月次PDFリンク1件検出 best=https://www.trusco.co.jp/ir/financial/monthly/files/monthlysales_Trusco Nakayama Corporation_20263.pdf,2026-04-21,,PDF,/ir/financial/monthly/files/月次売上高_トラスコ中山株式会社_2026年2月\.pdf,scrape_links,v2
9831,ヤマダホールディングス,False,active,https://www.yamada-holdings.jp/ir/monthly.html,"ヤマダHD月次。ltp=None, lhpを絶対URL対応に拡張",2026-03-24,,,.*\.(pdf|xlsx|xls),scrape_links,v2
9835,ジュンテンドー,False,active,http://www.juntendo.co.jp/ir/ir-library/monthly/,eIRシステム検出。コード=9835,2026-04-21,,月次,ssl4.eir-parts.net/doc/9835,eir_api,v2
9842,アークランズ,False,active,https://www.arclands.co.jp/ja/english/trend1.html,月次PDFリンク8件検出 best=https://www.arclands.co.jp/ja/english/trend1/main/00/teaserItems1/00/linkList/0/link/MonthlySalesReport202502%20(2).pdf,2026-04-21,,PDF,/ja/english/trend1/main.*\.(pdf),scrape_links,v2
9843,ニトリホールディングス,False,active,http://www.nitorihd.co.jp/ir/performance/sales.html,HTML表に月次データ検出。table_selector要調整,2026-04-21,,報告,/pdf/annual\.pdf,html_table,v2
9850,グルメ杵屋,False,active,https://gourmet-kineya-hd.co.jp/ir/monthly/,eIRシステム検出。コード=9850,2026-04-21,,月次,.*\.(pdf|xlsx|xls),eir_api,v2
9854,愛眼,False,active,https://www.aigan.co.jp/corporate/ir/other/,月次PDFリンク2件検出 best=https://www.aigan.co.jp/wp/wp-content/uploads/feature/sokuhou202603.pdf,2026-04-21,,月次速報,sokuhou,scrape_links,v2
9861,(株)吉野家ホールディングス,False,active,http://www.yoshinoya-holdings.com/ir/report/yoshinoya/,自動生成。ページ: http://www.yoshinoya-holdings.com/ir/report/yoshinoya/ / リンク22件検出,2026-03-16,,月次,/file/ir/report.*\.(pdf),scrape_links,v2
9873,,True,excluded,,物理削除済み・論理削除扱い（BC突合保持）,2026-04-11,,,,,v2
9876,コックス,True,tdnet_migrated,https://shikiho.toyokeizai.net/news/0/937008,TDnet 経由に移行 (2026-04-24): 自社 IR 月次ページ不在のため,2026-04-24,,,.*\.(pdf),scrape_links,v2
9878,セキド,False,excluded,https://sekido.com/ir,自動生成。ページ: https://sekido.com/ir / リンク9件検出,2026-03-16,,,/wp/wp\-content/uploads.*\.(pdf),scrape_links,v2
9887,松屋フーズホールディングス,False,active,https://www.matsuyafoods-holdings.co.jp/ir2/monthly.html,月次PDFリンク2件検出 best=https://www.matsuyafoods-holdings.co.jp/ir2/assets/pdf/260410_matsuyafoods_monthly.pdf,2026-04-21,,,,scrape_links,v2
9900,サガミホールディングス,False,active,https://shikiho.toyokeizai.net/news/0/888908,月次PDFリンク1件検出 best=https://www.rentracks.co.jp/ir/library/pdf/21th/2026_03_03_monthly.pdf,2026-04-21,,,.*\.(pdf|xlsx|xls),scrape_links,v2
9904,ベリテ,False,active,https://www.verite.jp/aboutus/irinfo/monthly.html,eIR月次アナウンスなし → scrape_links (2026-03-24 Round8),2026-03-24,,,.*\.(pdf|xlsx|xls),scrape_links,v2
9945,,True,excluded,,物理削除済み・論理削除扱い（BC突合保持）,2026-04-11,,,,,v2
9946,ミニストップ,False,active,http://www.ministop.co.jp/corporate/ir/finance/results/,HTML表に月次データ検出。table_selector要調整,2026-04-21,,月次,/corporate/ir/finance/results/.*\.(pdf),html_table,v2
9948,アークス,False,active,http://www.arcs-g.co.jp/ir/monthly-performance/index.html,HTML表に月次データ検出。table_selector要調整,2026-04-21,,月次,.*\.(pdf|xlsx|xls),html_table,v2
9962,ミスミグループ本社,True,excluded,https://www.misumi.co.jp/ir/library/monthly_sales,物理削除済み・論理削除扱い（BC突合保持）,2026-04-11,,,,,v2
9966,,True,excluded,,物理削除済み・論理削除扱い（BC突合保持）,2026-04-11,,,,,v2
9974,ベルク,False,active,https://www.belc.jp/company/library/monthly,月次PDFリンク2件検出 best=https://contents.xj-storage.jp/xcontents/AS07593/c9c6f1d9/c9b7/4d82/900b/645907c88841/20260408104532513s.pdf,2026-04-21,,,/sites/default/files/doc/service/plastic_bag\.pdf,scrape_links,v2
9979,大庄,False,active,https://www.daisyo.co.jp/company/ir/getsuji.html,自動生成。ページ: https://www.daisyo.co.jp/company/ir/getsuji.html / リンク16件検出,2026-03-16,,,/company/ir.*\.(pdf),scrape_links,v2
9983,ファーストリテイリング,False,active,https://www.fastretailing.com/jp/ir/monthly/,月次売上実績,2026-03-16,,,,scrape_links,v2
9989,サンドラッグ,False,active,https://www.sundrug.co.jp/ir/irdata/monthly,HTML表に月次データ検出。table_selector要調整,2026-04-21,,,,html_table,v2
9993,(株)ヤマザワ,False,active,http://www.yamazawa.co.jp/ir/monthly/,月次PDFリンク3件検出 best=https://yamazawa.co.jp/ir/202602_4Q-3.pdf,2026-04-21,,\d{4},/ir.*\.(pdf),scrape_links,v2
9994,やまや,True,no_links_confirmed,https://www.yamaya.jp/company/ir/,月次ページリンク 2 件検出、サブページ踏み込み後にDLリンク無し（best=N/A）,2026-04-21,,月次|月度|売上,.*\.(pdf|xlsx),,v2
